,Unnamed: 0,img,difficulty_score,split,root_output_dir,img_file,meta_file,xml_file,xml_path,labels,stimulus,set_size,has_label,target_condition
98,98,2008_000203,4.226599,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000203.jpg,none,Annotations/2008_000203.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000203.xml,"[14, 14, 13, 6]",VSD,4,False,absent
99,99,2008_000204,4.13279,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000204.jpg,none,Annotations/2008_000204.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000204.xml,"[14, 14]",VSD,2,False,absent
100,100,2008_000207,3.115178,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000207.jpg,none,Annotations/2008_000207.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000207.xml,[14],VSD,1,False,absent
101,101,2008_000213,2.986676,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000213.jpg,none,Annotations/2008_000213.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000213.xml,[14],VSD,1,False,absent
102,102,2008_000215,3.072918,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000215.jpg,none,Annotations/2008_000215.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000215.xml,"[14, 14, 14]",VSD,3,False,absent
103,103,2008_000217,3.086219,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000217.jpg,none,Annotations/2008_000217.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000217.xml,"[14, 14]",VSD,2,False,absent
104,104,2008_000219,3.518696,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000219.jpg,none,Annotations/2008_000219.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000219.xml,"[12, 12]",VSD,2,False,absent
105,105,2008_000222,3.4563019999999995,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000222.jpg,none,Annotations/2008_000222.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000222.xml,"[14, 7]",VSD,2,False,absent
106,106,2008_000223,3.278288,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000223.jpg,none,Annotations/2008_000223.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000223.xml,[14],VSD,1,False,absent
107,107,2008_000226,4.347273,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000226.jpg,none,Annotations/2008_000226.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000226.xml,"[14, 14, 14, 14, 6]",VSD,5,False,absent
108,108,2008_000227,3.203722,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000227.jpg,none,Annotations/2008_000227.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000227.xml,"[7, 8, 10]",VSD,3,False,absent
109,109,2008_000233,3.3738269999999995,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000233.jpg,none,Annotations/2008_000233.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000233.xml,[14],VSD,1,False,absent
110,110,2008_000234,3.322133,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000234.jpg,none,Annotations/2008_000234.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000234.xml,"[14, 14, 14]",VSD,3,False,absent
111,111,2008_000235,4.300725,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000235.jpg,none,Annotations/2008_000235.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000235.xml,"[14, 3]",VSD,2,False,absent
112,112,2008_000236,3.7169,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000236.jpg,none,Annotations/2008_000236.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000236.xml,[14],VSD,1,False,absent
113,113,2008_000237,7.6,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000237.jpg,none,Annotations/2008_000237.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000237.xml,"[15, 13, 6, 14, 14]",VSD,5,False,absent
114,114,2008_000238,3.183919,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000238.jpg,none,Annotations/2008_000238.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000238.xml,[5],VSD,1,False,absent
115,115,2008_000239,4.596974,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000239.jpg,none,Annotations/2008_000239.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000239.xml,[11],VSD,1,True,present
116,116,2008_000243,3.326392,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000243.jpg,none,Annotations/2008_000243.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000243.xml,"[14, 14]",VSD,2,False,absent
117,117,2008_000244,3.3771949999999995,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000244.jpg,none,Annotations/2008_000244.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000244.xml,[19],VSD,1,False,absent
118,118,2008_000246,3.806392,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000246.jpg,none,Annotations/2008_000246.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000246.xml,"[14, 8]",VSD,2,False,absent
119,119,2008_000251,3.6,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000251.jpg,none,Annotations/2008_000251.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000251.xml,"[0, 0, 0, 6]",VSD,4,False,absent
120,120,2008_000252,4.024125,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000252.jpg,none,Annotations/2008_000252.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000252.xml,"[14, 14, 14, 6, 5]",VSD,5,False,absent
121,121,2008_000253,4.493933999999999,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000253.jpg,none,Annotations/2008_000253.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000253.xml,[6],VSD,1,False,absent
122,122,2008_000254,3.840205,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000254.jpg,none,Annotations/2008_000254.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000254.xml,"[14, 14, 14, 14, 14, 14, 14]",VSD,7,False,absent
123,123,2008_000255,4.592798999999999,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000255.jpg,none,Annotations/2008_000255.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000255.xml,[14],VSD,1,False,absent
124,124,2008_000257,5.290613,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000257.jpg,none,Annotations/2008_000257.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000257.xml,"[16, 16, 16, 16, 16]",VSD,5,False,absent
125,125,2008_000259,4.493534,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000259.jpg,none,Annotations/2008_000259.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000259.xml,"[14, 14, 14]",VSD,3,False,absent
126,126,2008_000260,3.321085,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000260.jpg,none,Annotations/2008_000260.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000260.xml,"[14, 6, 6, 6, 6]",VSD,5,False,absent
127,127,2008_000261,3.468516,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000261.jpg,none,Annotations/2008_000261.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000261.xml,"[14, 6, 4, 4]",VSD,4,False,absent
128,128,2008_000262,4.0413120000000005,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000262.jpg,none,Annotations/2008_000262.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000262.xml,[3],VSD,1,False,absent
129,129,2008_000264,2.7920990000000003,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000264.jpg,none,Annotations/2008_000264.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000264.xml,[14],VSD,1,False,absent
130,130,2008_000266,3.316469,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000266.jpg,none,Annotations/2008_000266.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000266.xml,"[14, 14, 14, 14, 14, 14]",VSD,6,False,absent
131,131,2008_000268,3.214876,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000268.jpg,none,Annotations/2008_000268.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000268.xml,"[11, 14, 14]",VSD,3,True,present
132,132,2008_000270,3.058041,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000270.jpg,none,Annotations/2008_000270.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000270.xml,"[14, 11, 17, 14]",VSD,4,True,present
133,133,2008_000271,2.910512,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000271.jpg,none,Annotations/2008_000271.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000271.xml,[14],VSD,1,False,absent
134,134,2008_000272,3.467276,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000272.jpg,none,Annotations/2008_000272.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000272.xml,[4],VSD,1,False,absent
135,135,2008_000273,5.30887,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000273.jpg,none,Annotations/2008_000273.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000273.xml,"[11, 11, 8, 8]",VSD,4,True,present
136,136,2008_000274,4.895561,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000274.jpg,none,Annotations/2008_000274.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000274.xml,"[15, 15, 15, 15, 15, 15, 15, 8, 8]",VSD,9,False,absent
137,137,2008_000275,5.583839,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000275.jpg,none,Annotations/2008_000275.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000275.xml,"[14, 14, 14, 14, 14, 14, 15, 15]",VSD,8,False,absent
138,138,2008_000277,3.317613,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000277.jpg,none,Annotations/2008_000277.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000277.xml,"[14, 14, 14, 14]",VSD,4,False,absent
139,139,2008_000278,3.321814,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000278.jpg,none,Annotations/2008_000278.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000278.xml,"[14, 14, 14, 6]",VSD,4,False,absent
140,140,2008_000281,4.768459,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000281.jpg,none,Annotations/2008_000281.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000281.xml,"[6, 6, 14]",VSD,3,False,absent
141,141,2008_000283,3.2,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000283.jpg,none,Annotations/2008_000283.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000283.xml,"[14, 14]",VSD,2,False,absent
142,142,2008_000284,4.20975,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000284.jpg,none,Annotations/2008_000284.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000284.xml,"[14, 15]",VSD,2,False,absent
143,143,2008_000287,3.5884910000000003,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000287.jpg,none,Annotations/2008_000287.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000287.xml,"[15, 15]",VSD,2,False,absent
144,144,2008_000289,3.672799,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000289.jpg,none,Annotations/2008_000289.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000289.xml,[14],VSD,1,False,absent
145,145,2008_000290,3.2731630000000003,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000290.jpg,none,Annotations/2008_000290.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000290.xml,"[14, 4, 10]",VSD,3,False,absent
146,146,2008_000291,3.699643,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000291.jpg,none,Annotations/2008_000291.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000291.xml,"[0, 0]",VSD,2,False,absent
147,147,2008_000297,4.127487,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000297.jpg,none,Annotations/2008_000297.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000297.xml,"[14, 8, 8, 8, 14]",VSD,5,False,absent
148,148,2008_000298,2.965314,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000298.jpg,none,Annotations/2008_000298.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000298.xml,[14],VSD,1,False,absent
149,149,2008_000304,3.496752,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000304.jpg,none,Annotations/2008_000304.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000304.xml,"[6, 6, 6, 6, 6]",VSD,5,False,absent
150,150,2008_000305,4.494221,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000305.jpg,none,Annotations/2008_000305.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000305.xml,"[8, 19]",VSD,2,False,absent
151,151,2008_000306,3.5531370000000004,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000306.jpg,none,Annotations/2008_000306.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000306.xml,[7],VSD,1,False,absent
152,152,2008_000307,3.291814,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000307.jpg,none,Annotations/2008_000307.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000307.xml,"[14, 14, 14, 14, 14, 14]",VSD,6,False,absent
153,153,2008_000309,4.56904,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000309.jpg,none,Annotations/2008_000309.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000309.xml,"[19, 19]",VSD,2,False,absent
154,154,2008_000311,3.566771,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000311.jpg,none,Annotations/2008_000311.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000311.xml,"[14, 14, 10, 14, 14]",VSD,5,False,absent
155,155,2008_000313,3.3616980000000005,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000313.jpg,none,Annotations/2008_000313.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000313.xml,[14],VSD,1,False,absent
156,156,2008_000315,4.555071,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000315.jpg,none,Annotations/2008_000315.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000315.xml,"[6, 6, 5, 14, 14, 13]",VSD,6,False,absent
157,157,2008_000316,3.174862,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000316.jpg,none,Annotations/2008_000316.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000316.xml,[14],VSD,1,False,absent
158,158,2008_000318,3.304513,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000318.jpg,none,Annotations/2008_000318.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000318.xml,[2],VSD,1,False,absent
159,159,2008_000321,6.924235,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000321.jpg,none,Annotations/2008_000321.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000321.xml,"[17, 14, 14]",VSD,3,False,absent
160,160,2008_000328,3.684356,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000328.jpg,none,Annotations/2008_000328.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000328.xml,"[14, 13]",VSD,2,False,absent
161,161,2008_000330,3.966415,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000330.jpg,none,Annotations/2008_000330.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000330.xml,"[11, 14]",VSD,2,True,present
162,162,2008_000335,3.733674,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000335.jpg,none,Annotations/2008_000335.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000335.xml,"[9, 9, 9, 9]",VSD,4,False,absent
163,163,2008_000336,3.130867,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000336.jpg,none,Annotations/2008_000336.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000336.xml,[11],VSD,1,True,present
164,164,2008_000338,5.044925,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000338.jpg,none,Annotations/2008_000338.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000338.xml,"[14, 14, 10]",VSD,3,False,absent
165,165,2008_000339,2.867759,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000339.jpg,none,Annotations/2008_000339.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000339.xml,"[2, 2, 2]",VSD,3,False,absent
166,166,2008_000340,2.646506,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000340.jpg,none,Annotations/2008_000340.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000340.xml,[14],VSD,1,False,absent
167,167,2008_000342,4.476675,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000342.jpg,none,Annotations/2008_000342.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000342.xml,[14],VSD,1,False,absent
168,168,2008_000343,4.359622,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000343.jpg,none,Annotations/2008_000343.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000343.xml,"[14, 18, 14]",VSD,3,False,absent
169,169,2008_000345,3.542729,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000345.jpg,none,Annotations/2008_000345.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000345.xml,[7],VSD,1,False,absent
170,170,2008_000346,3.575989,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000346.jpg,none,Annotations/2008_000346.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000346.xml,"[14, 6, 6]",VSD,3,False,absent
171,171,2008_000348,4.796499,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000348.jpg,none,Annotations/2008_000348.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000348.xml,"[19, 19]",VSD,2,False,absent
172,172,2008_000350,3.401496,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000350.jpg,none,Annotations/2008_000350.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000350.xml,"[2, 2]",VSD,2,False,absent
173,173,2008_000354,3.75651,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000354.jpg,none,Annotations/2008_000354.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000354.xml,"[14, 14]",VSD,2,False,absent
174,174,2008_000356,3.263852,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000356.jpg,none,Annotations/2008_000356.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000356.xml,[6],VSD,1,False,absent
175,175,2008_000358,2.872562,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000358.jpg,none,Annotations/2008_000358.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000358.xml,[7],VSD,1,False,absent
176,176,2008_000359,3.232486,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000359.jpg,none,Annotations/2008_000359.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000359.xml,"[14, 14]",VSD,2,False,absent
177,177,2008_000361,3.020953,train,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000361.jpg,none,Annotations/2008_000361.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000361.xml,[2],VSD,1,False,absent
178,178,2008_000364,3.442546,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000364.jpg,none,Annotations/2008_000364.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000364.xml,"[14, 14]",VSD,2,False,absent
179,179,2008_000365,3.495959,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000365.jpg,none,Annotations/2008_000365.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000365.xml,[14],VSD,1,False,absent
180,180,2008_000367,3.259873,test,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000367.jpg,none,Annotations/2008_000367.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000367.xml,"[14, 0]",VSD,2,False,absent
181,181,2008_000371,4.204618,val,/home/bart/Documents/data/voc/VOCdevkit/VOC2012,JPEGImages/2008_000371.jpg,none,Annotations/2008_000371.xml,/home/bart/Documents/data/voc/VOCdevkit/VOC2012/Annotations/2008_000371.xml,"[12, 12, 14]",VSD,3,False,absent
